index,col_points,diameter [cm],radius [m],frequency [GHz],distance [mm],sPDn_pln [W/m2],sPDn_sph [W/m2]
139,5.0,10.7215,0.0536075,5.0,150.0,0.025795336150182775,0.025491279118831714
140,5.0,10.7215,0.0536075,6.0,2.5,6.846309000250922,7.519948061623777
141,5.0,10.7215,0.0536075,6.0,5.0,5.168362926012456,5.445178326399308
142,5.0,10.7215,0.0536075,6.0,10.0,2.9482413313459217,2.974073976081961
143,5.0,10.7215,0.0536075,6.0,50.0,0.22363906376972298,0.22090332897851403
144,5.0,10.7215,0.0536075,6.0,150.0,0.025808084949470577,0.025504198521205935
145,5.0,10.7215,0.0536075,10.0,2.5,7.609350046624173,8.436472464477868
146,5.0,10.7215,0.0536075,10.0,5.0,5.631271104870448,5.970785830342251
147,5.0,10.7215,0.0536075,10.0,10.0,3.119320593403164,3.1626486053180054
148,5.0,10.7215,0.0536075,10.0,50.0,0.22499934066436292,0.22233160898177068
149,5.0,10.7215,0.0536075,10.0,150.0,0.025826723872263622,0.025523087701950456
150,5.0,11.4,0.057,2.4,2.5,5.692901980400289,6.308384093177582
151,5.0,11.4,0.057,2.4,5.0,4.346883971284909,4.575336021697251
152,5.0,11.4,0.057,2.4,10.0,2.5188832913401797,2.5235238254962775
153,5.0,11.4,0.057,2.4,50.0,0.2146050863214159,0.2117895717768691
154,5.0,11.4,0.057,2.4,150.0,0.02565940592648469,0.025388726191117886
155,5.0,11.4,0.057,3.0,2.5,5.735936783075744,6.370525253794416
156,5.0,11.4,0.057,3.0,5.0,4.415541563246041,4.656822834443261
157,5.0,11.4,0.057,3.0,10.0,2.5914454978556156,2.6012750636611335
158,5.0,11.4,0.057,3.0,50.0,0.21806740411289252,0.21539327676051884
159,5.0,11.4,0.057,3.0,150.0,0.025722218911750288,0.02545234867257322
160,5.0,11.4,0.057,3.5,2.5,5.795417967533194,6.452526849273686
161,5.0,11.4,0.057,3.5,5.0,4.499807177530968,4.753054226462371
162,5.0,11.4,0.057,3.5,10.0,2.660114848679723,2.6737657471803686
163,5.0,11.4,0.057,3.5,50.0,0.2198996504019023,0.21730465872240015
164,5.0,11.4,0.057,3.5,150.0,0.02575231042095709,0.02548283369605223
165,5.0,11.4,0.057,5.0,2.5,6.268289467782328,6.976495486086101
166,5.0,11.4,0.057,5.0,5.0,4.895989004818833,5.163868723600231
