tissue,frequency,conductivity,relative_permitivity,loss_tangent,penetration_depth
skin_dry,2.300e+10,2.200e+1,1.968e+1,8.734e-1,1.155e-3
skin_dry,2.400e+10,2.284e+1,1.899e+1,9.007e-1,1.097e-3
skin_dry,2.500e+10,2.364e+1,1.834e+1,9.272e-1,1.045e-3
skin_dry,2.600e+10,2.441e+1,1.771e+1,9.529e-1,9.987e-4
skin_dry,2.700e+10,2.513e+1,1.711e+1,9.777e-1,9.569e-4
skin_dry,2.800e+10,2.582e+1,1.655e+1,1.002e+0,9.191e-4
skin_dry,2.900e+10,2.648e+1,1.602e+1,1.025e+0,8.848e-4
skin_dry,3.000e+10,2.710e+1,1.551e+1,1.047e+0,8.535e-4
skin_dry,3.100e+10,2.769e+1,1.503e+1,1.068e+0,8.249e-4
skin_dry,3.200e+10,2.825e+1,1.457e+1,1.089e+0,7.987e-4
skin_dry,3.300e+10,2.878e+1,1.414e+1,1.108e+0,7.745e-4
skin_dry,3.400e+10,2.928e+1,1.373e+1,1.127e+0,7.522e-4
skin_dry,3.500e+10,2.975e+1,1.335e+1,1.145e+0,7.316e-4
skin_dry,3.600e+10,3.021e+1,1.298e+1,1.162e+0,7.125e-4
skin_dry,3.700e+10,3.064e+1,1.263e+1,1.179e+0,6.947e-4
skin_dry,3.800e+10,3.104e+1,1.230e+1,1.194e+0,6.781e-4
skin_dry,3.900e+10,3.143e+1,1.198e+1,1.209e+0,6.627e-4
skin_dry,4.000e+10,3.180e+1,1.169e+1,1.223e+0,6.482e-4
skin_dry,4.100e+10,3.215e+1,1.140e+1,1.236e+0,6.346e-4
skin_dry,4.200e+10,3.248e+1,1.113e+1,1.248e+0,6.218e-4
skin_dry,4.300e+10,3.279e+1,1.088e+1,1.260e+0,6.098e-4
skin_dry,4.400e+10,3.309e+1,1.063e+1,1.271e+0,5.985e-4
skin_dry,4.500e+10,3.338e+1,1.040e+1,1.282e+0,5.878e-4
skin_dry,4.600e+10,3.365e+1,1.018e+1,1.291e+0,5.777e-4
skin_dry,4.700e+10,3.391e+1,9.974e+0,1.300e+0,5.681e-4
skin_dry,4.800e+10,3.416e+1,9.774e+0,1.309e+0,5.590e-4
skin_dry,4.900e+10,3.439e+1,9.584e+0,1.317e+0,5.504e-4
skin_dry,5.000e+10,3.462e+1,9.402e+0,1.324e+0,5.422e-4
skin_dry,5.100e+10,3.483e+1,9.229e+0,1.330e+0,5.344e-4
skin_dry,5.200e+10,3.504e+1,9.063e+0,1.336e+0,5.269e-4
skin_dry,5.300e+10,3.524e+1,8.905e+0,1.342e+0,5.198e-4
skin_dry,5.400e+10,3.542e+1,8.754e+0,1.347e+0,5.130e-4
skin_dry,5.500e+10,3.560e+1,8.610e+0,1.351e+0,5.066e-4
skin_dry,5.600e+10,3.578e+1,8.472e+0,1.356e+0,5.004e-4
skin_dry,5.700e+10,3.594e+1,8.340e+0,1.359e+0,4.944e-4
skin_dry,5.800e+10,3.610e+1,8.213e+0,1.362e+0,4.888e-4
skin_dry,5.900e+10,3.625e+1,8.092e+0,1.365e+0,4.833e-4
skin_dry,6.000e+10,3.640e+1,7.975e+0,1.367e+0,4.780e-4
skin_dry,6.100e+10,3.654e+1,7.864e+0,1.369e+0,4.730e-4
skin_dry,6.200e+10,3.667e+1,7.757e+0,1.371e+0,4.682e-4
skin_dry,6.300e+10,3.680e+1,7.654e+0,1.372e+0,4.635e-4
skin_dry,6.400e+10,3.692e+1,7.555e+0,1.373e+0,4.590e-4
skin_dry,6.500e+10,3.704e+1,7.461e+0,1.373e+0,4.547e-4
skin_dry,6.600e+10,3.716e+1,7.370e+0,1.373e+0,4.505e-4
skin_dry,6.700e+10,3.727e+1,7.282e+0,1.373e+0,4.465e-4
skin_dry,6.800e+10,3.738e+1,7.198e+0,1.373e+0,4.426e-4
skin_dry,6.900e+10,3.748e+1,7.116e+0,1.372e+0,4.389e-4
skin_dry,7.000e+10,3.758e+1,7.038e+0,1.371e+0,4.352e-4
skin_dry,7.100e+10,3.767e+1,6.963e+0,1.370e+0,4.317e-4
skin_dry,7.200e+10,3.776e+1,6.891e+0,1.368e+0,4.283e-4
skin_dry,7.300e+10,3.785e+1,6.821e+0,1.367e+0,4.251e-4
skin_dry,7.400e+10,3.794e+1,6.753e+0,1.365e+0,4.219e-4
skin_dry,7.500e+10,3.802e+1,6.688e+0,1.363e+0,4.188e-4
skin_dry,7.600e+10,3.810e+1,6.625e+0,1.360e+0,4.158e-4
skin_dry,7.700e+10,3.818e+1,6.565e+0,1.358e+0,4.129e-4
skin_dry,7.800e+10,3.825e+1,6.506e+0,1.355e+0,4.101e-4
skin_dry,7.900e+10,3.833e+1,6.450e+0,1.352e+0,4.073e-4
skin_dry,8.000e+10,3.840e+1,6.395e+0,1.349e+0,4.047e-4
skin_dry,8.100e+10,3.846e+1,6.342e+0,1.346e+0,4.021e-4
skin_dry,8.200e+10,3.853e+1,6.291e+0,1.343e+0,3.996e-4
skin_dry,8.300e+10,3.859e+1,6.242e+0,1.339e+0,3.972e-4
skin_dry,8.400e+10,3.866e+1,6.194e+0,1.335e+0,3.948e-4
skin_dry,8.500e+10,3.872e+1,6.147e+0,1.332e+0,3.925e-4
skin_dry,8.600e+10,3.877e+1,6.103e+0,1.328e+0,3.902e-4
skin_dry,8.700e+10,3.883e+1,6.059e+0,1.324e+0,3.881e-4
skin_dry,8.800e+10,3.888e+1,6.017e+0,1.320e+0,3.859e-4
skin_dry,8.900e+10,3.894e+1,5.976e+0,1.316e+0,3.839e-4
skin_dry,9.000e+10,3.899e+1,5.936e+0,1.312e+0,3.818e-4
skin_dry,9.100e+10,3.904e+1,5.898e+0,1.308e+0,3.799e-4
skin_dry,9.200e+10,3.909e+1,5.861e+0,1.303e+0,3.779e-4
skin_dry,9.300e+10,3.913e+1,5.824e+0,1.299e+0,3.761e-4
skin_dry,9.400e+10,3.918e+1,5.789e+0,1.294e+0,3.742e-4
skin_dry,9.500e+10,3.923e+1,5.755e+0,1.290e+0,3.724e-4
skin_dry,9.600e+10,3.927e+1,5.722e+0,1.285e+0,3.707e-4
skin_dry,9.700e+10,3.931e+1,5.690e+0,1.280e+0,3.690e-4
skin_dry,9.800e+10,3.935e+1,5.659e+0,1.276e+0,3.673e-4
skin_dry,9.900e+10,3.939e+1,5.628e+0,1.271e+0,3.657e-4
skin_dry,1.000e+11,3.943e+1,5.599e+0,1.266e+0,3.641e-4
skin_wet,1.000e+9,8.818e-1,4.571e+1,3.468e-1,4.129e-2
skin_wet,2.000e+9,1.336e+0,4.352e+1,2.758e-1,2.647e-2
skin_wet,3.000e+9,1.947e+0,4.211e+1,2.771e-1,1.786e-2
skin_wet,4.000e+9,2.701e+0,4.085e+1,2.972e-1,1.269e-2
skin_wet,5.000e+9,3.574e+0,3.961e+1,3.244e-1,9.467e-3
skin_wet,6.000e+9,4.542e+0,3.838e+1,3.546e-1,7.350e-3
skin_wet,7.000e+9,5.582e+0,3.715e+1,3.859e-1,5.899e-3
skin_wet,8.000e+9,6.675e+0,3.592e+1,4.175e-1,4.865e-3
skin_wet,9.000e+9,7.803e+0,3.471e+1,4.490e-1,4.104e-3
skin_wet,1.000e+10,8.951e+0,3.353e+1,4.799e-1,3.527e-3
skin_wet,1.100e+10,1.011e+1,3.237e+1,5.102e-1,3.079e-3
skin_wet,1.200e+10,1.126e+1,3.125e+1,5.397e-1,2.724e-3
skin_wet,1.300e+10,1.240e+1,3.017e+1,5.684e-1,2.438e-3
skin_wet,1.400e+10,1.353e+1,2.913e+1,5.963e-1,2.203e-3
skin_wet,1.500e+10,1.463e+1,2.813e+1,6.233e-1,2.008e-3
skin_wet,1.600e+10,1.571e+1,2.717e+1,6.495e-1,1.845e-3
skin_wet,1.700e+10,1.675e+1,2.626e+1,6.748e-1,1.705e-3
skin_wet,1.800e+10,1.777e+1,2.538e+1,6.992e-1,1.586e-3
skin_wet,1.900e+10,1.876e+1,2.455e+1,7.227e-1,1.482e-3
skin_wet,2.000e+10,1.971e+1,2.377e+1,7.454e-1,1.392e-3
skin_wet,2.100e+10,2.063e+1,2.301e+1,7.672e-1,1.313e-3
skin_wet,2.200e+10,2.151e+1,2.230e+1,7.883e-1,1.242e-3
skin_wet,2.300e+10,2.237e+1,2.162e+1,8.085e-1,1.180e-3
skin_wet,2.400e+10,2.319e+1,2.098e+1,8.280e-1,1.124e-3
skin_wet,2.500e+10,2.398e+1,2.037e+1,8.466e-1,1.074e-3
skin_wet,2.600e+10,2.475e+1,1.979e+1,8.646e-1,1.028e-3
skin_wet,2.700e+10,2.548e+1,1.924e+1,8.818e-1,9.870e-4
skin_wet,2.800e+10,2.619e+1,1.871e+1,8.984e-1,9.495e-4
skin_wet,2.900e+10,2.687e+1,1.822e+1,9.142e-1,9.151e-4
skin_wet,3.000e+10,2.752e+1,1.774e+1,9.294e-1,8.836e-4
skin_wet,3.100e+10,2.815e+1,1.729e+1,9.439e-1,8.546e-4
skin_wet,3.200e+10,2.876e+1,1.687e+1,9.578e-1,8.278e-4
skin_wet,3.300e+10,2.934e+1,1.646e+1,9.711e-1,8.030e-4
skin_wet,3.400e+10,2.990e+1,1.607e+1,9.838e-1,7.800e-4
skin_wet,3.500e+10,3.045e+1,1.570e+1,9.959e-1,7.586e-4
skin_wet,3.600e+10,3.097e+1,1.535e+1,1.008e+0,7.386e-4
skin_wet,3.700e+10,3.148e+1,1.501e+1,1.018e+0,7.200e-4
skin_wet,3.800e+10,3.196e+1,1.469e+1,1.029e+0,7.025e-4
skin_wet,3.900e+10,3.243e+1,1.439e+1,1.039e+0,6.861e-4
skin_wet,4.000e+10,3.289e+1,1.409e+1,1.049e+0,6.706e-4
skin_wet,4.100e+10,3.333e+1,1.381e+1,1.058e+0,6.561e-4
skin_wet,4.200e+10,3.375e+1,1.355e+1,1.066e+0,6.423e-4
skin_wet,4.300e+10,3.416e+1,1.329e+1,1.075e+0,6.293e-4
skin_wet,4.400e+10,3.456e+1,1.304e+1,1.082e+0,6.171e-4
skin_wet,4.500e+10,3.494e+1,1.281e+1,1.089e+0,6.054e-4
skin_wet,4.600e+10,3.531e+1,1.259e+1,1.097e+0,5.944e-4
skin_wet,4.700e+10,3.567e+1,1.237e+1,1.103e+0,5.838e-4
skin_wet,4.800e+10,3.602e+1,1.216e+1,1.109e+0,5.738e-4
skin_wet,4.900e+10,3.636e+1,1.196e+1,1.115e+0,5.643e-4
skin_wet,5.000e+10,3.669e+1,1.177e+1,1.121e+0,5.552e-4
skin_wet,5.100e+10,3.701e+1,1.159e+1,1.126e+0,5.465e-4
skin_wet,5.200e+10,3.732e+1,1.141e+1,1.131e+0,5.382e-4
skin_wet,5.300e+10,3.763e+1,1.124e+1,1.135e+0,5.303e-4
skin_wet,5.400e+10,3.792e+1,1.108e+1,1.139e+0,5.227e-4
skin_wet,5.500e+10,3.820e+1,1.092e+1,1.143e+0,5.154e-4
skin_wet,5.600e+10,3.848e+1,1.077e+1,1.147e+0,5.084e-4
skin_wet,5.700e+10,3.875e+1,1.062e+1,1.150e+0,5.017e-4
skin_wet,5.800e+10,3.901e+1,1.048e+1,1.153e+0,4.952e-4
skin_wet,5.900e+10,3.927e+1,1.035e+1,1.156e+0,4.890e-4
skin_wet,6.000e+10,3.952e+1,1.022e+1,1.159e+0,4.830e-4
skin_wet,6.100e+10,3.976e+1,1.009e+1,1.161e+0,4.772e-4
skin_wet,6.200e+10,4.000e+1,9.967e+0,1.164e+0,4.716e-4
skin_wet,6.300e+10,4.023e+1,9.848e+0,1.165e+0,4.663e-4
skin_wet,6.400e+10,4.046e+1,9.734e+0,1.167e+0,4.611e-4
skin_wet,6.500e+10,4.068e+1,9.624e+0,1.169e+0,4.561e-4
skin_wet,6.600e+10,4.089e+1,9.517e+0,1.170e+0,4.513e-4
skin_wet,6.700e+10,4.110e+1,9.413e+0,1.171e+0,4.466e-4
skin_wet,6.800e+10,4.131e+1,9.313e+0,1.173e+0,4.421e-4
skin_wet,6.900e+10,4.151e+1,9.216e+0,1.173e+0,4.377e-4
skin_wet,7.000e+10,4.171e+1,9.121e+0,1.174e+0,4.334e-4
skin_wet,7.100e+10,4.190e+1,9.030e+0,1.175e+0,4.293e-4
skin_wet,7.200e+10,4.209e+1,8.942e+0,1.175e+0,4.253e-4
skin_wet,7.300e+10,4.227e+1,8.856e+0,1.175e+0,4.215e-4
skin_wet,7.400e+10,4.245e+1,8.772e+0,1.175e+0,4.177e-4
skin_wet,7.500e+10,4.263e+1,8.692e+0,1.175e+0,4.140e-4
skin_wet,7.600e+10,4.280e+1,8.613e+0,1.175e+0,4.105e-4
skin_wet,7.700e+10,4.297e+1,8.537e+0,1.175e+0,4.070e-4
skin_wet,7.800e+10,4.313e+1,8.463e+0,1.175e+0,4.037e-4
skin_wet,7.900e+10,4.330e+1,8.391e+0,1.174e+0,4.004e-4
skin_wet,8.000e+10,4.346e+1,8.321e+0,1.173e+0,3.973e-4
skin_wet,8.100e+10,4.361e+1,8.252e+0,1.173e+0,3.942e-4
skin_wet,8.200e+10,4.377e+1,8.186e+0,1.172e+0,3.912e-4
skin_wet,8.300e+10,4.392e+1,8.122e+0,1.171e+0,3.882e-4
skin_wet,8.400e+10,4.407e+1,8.059e+0,1.170e+0,3.854e-4
skin_wet,8.500e+10,4.421e+1,7.998e+0,1.169e+0,3.826e-4
skin_wet,8.600e+10,4.435e+1,7.939e+0,1.168e+0,3.798e-4
skin_wet,8.700e+10,4.449e+1,7.881e+0,1.167e+0,3.772e-4
skin_wet,8.800e+10,4.463e+1,7.824e+0,1.165e+0,3.746e-4
skin_wet,8.900e+10,4.477e+1,7.769e+0,1.164e+0,3.721e-4
skin_wet,9.000e+10,4.490e+1,7.715e+0,1.162e+0,3.696e-4
skin_wet,9.100e+10,4.503e+1,7.663e+0,1.161e+0,3.672e-4
skin_wet,9.200e+10,4.516e+1,7.612e+0,1.159e+0,3.648e-4
skin_wet,9.300e+10,4.529e+1,7.562e+0,1.157e+0,3.626e-4
skin_wet,9.400e+10,4.541e+1,7.514e+0,1.156e+0,3.603e-4
skin_wet,9.500e+10,4.553e+1,7.466e+0,1.154e+0,3.581e-4
skin_wet,9.600e+10,4.565e+1,7.420e+0,1.152e+0,3.559e-4
skin_wet,9.700e+10,4.577e+1,7.375e+0,1.150e+0,3.538e-4
skin_wet,9.800e+10,4.589e+1,7.331e+0,1.148e+0,3.518e-4
skin_wet,9.900e+10,4.600e+1,7.287e+0,1.146e+0,3.498e-4
skin_wet,1.000e+11,4.612e+1,7.245e+0,1.144e+0,3.478e-4
